data/actor2/actor2.txt 
graph size:n1: 303617 n2:896302, m 3782463
load graph
H:11
T:200000
maxE 4653, maxDuv 1590
start dp first v5
first dp time 4.960000
maxPlen 11

sumW 2:13249710 3:244310721 4:5503912186 5:98672013108 6:1384382142171 7:15685753021807 8:142550401539729 9:1020074740070818 10:5697786936326290 

second dp time 19.390000
2-2: 23017846
2-3: 60748427
2-4: 1054213792
2-5: 28564661351
2-6: 808057686021
2-7: 21837673890480
2-8: 549439644196381
2-9: 12788008401896694
2-10: 275301511715669376
3-2: 159318440
3-3: 109985740
3-4: 947571874
3-5: 13764151870
3-6: 231043479336
3-7: 4013468858691
3-8: 68124564027845
3-9: 1101008078267846
3-10: 16772623730405344
4-2: 4544249638
4-3: 426351853
4-4: 1389781594
4-5: 10121493040
4-6: 90954700467
4-7: 902396611793
4-8: 9192950152077
4-9: 91433448212905
4-10: 862849056597870
5-2: 221471821174
5-3: 2966704154
5-4: 2913860252
5-5: 10961119687
5-6: 57109135248
5-7: 346005940381
5-8: 2296028245525
5-9: 15809044358040
5-10: 108358362493066
6-2: 11236402123038
6-3: 31479894259
6-4: 8679993413
6-5: 15505593700
6-6: 48903942447
6-7: 182314827751
6-8: 756900331840
6-9: 3388193869916
6-10: 15766943199031
7-2: 524268796561036
7-3: 393822162240
7-4: 38209031969
7-5: 28761966201
7-6: 50007427624
7-7: 122330783597
7-8: 335319372665
7-9: 988184589456
7-10: 3075422463920
8-2: 22074045842074720
8-3: 4997788929439
8-4: 214588783624
8-5: 83422803206
8-6: 59650572097
8-7: 96126238988
8-8: 166065219869
8-9: 340209786593
8-10: 731154277478
9-2: 841574847201172352
9-3: 60718337473699
9-4: 1263469353428
9-5: 369251601282
9-6: 101181390845
9-7: 79180716543
9-8: 102633853152
9-9: 158105205532
9-10: 256031564536
10-2: 29270061927727312896
10-3: 691713821500119
10-4: 7069937737346
10-5: 1881238838142
10-6: 312606514833
10-7: 65302105284
10-8: 64305046992
10-9: 77069161090
10-10: 170931905343
ed
time:19568ms
