data/actor2/actor2.txt 
graph size:n1: 303617 n2:896302, m 3782463
load graph
H:11
T:800000
maxE 4653, maxDuv 1590
start dp first v5
first dp time 4.980000
maxPlen 11

sumW 2:13249710 3:244310721 4:5503912186 5:98672013108 6:1384382142171 7:15685753021807 8:142550401539729 9:1020074740070818 10:5697786936326290 

second dp time 44.130000
2-2: 23017846
2-3: 60844462
2-4: 1055152574
2-5: 28550486332
2-6: 806500713833
2-7: 21774908148406
2-8: 547612537358734
2-9: 12744244839390452
2-10: 274392354320532448
3-2: 159012029
3-3: 109894219
3-4: 944004020
3-5: 13672503135
3-6: 228783588486
3-7: 3963041112557
3-8: 67099390509927
3-9: 1081913130516214
3-10: 16445997070787574
4-2: 4538505015
4-3: 427054242
4-4: 1390811011
4-5: 10095396069
4-6: 90638761438
4-7: 899610271350
4-8: 9173711220531
4-9: 91343318096186
4-10: 862859793652524
5-2: 221285701928
5-3: 2979364263
5-4: 2918526654
5-5: 11131870148
5-6: 57847261750
5-7: 347405678722
5-8: 2278287243855
5-9: 15506031235213
5-10: 105241516201201
6-2: 11206485958029
6-3: 31725961696
6-4: 8668407905
6-5: 15722302533
6-6: 48655906770
6-7: 183278256410
6-8: 770239361902
6-9: 3488205516699
6-10: 16407774813001
7-2: 521110819872770
7-3: 398088167958
7-4: 37888980413
7-5: 28814799264
7-6: 49448121903
7-7: 123389482094
7-8: 342764411478
7-9: 1023337751162
7-10: 3210628293233
8-2: 21843894470762092
8-3: 5063477696015
8-4: 211724513592
8-5: 81642161039
8-6: 59249669689
8-7: 93909120639
8-8: 185135720411
8-9: 385298831667
8-10: 831109813539
9-2: 828482843260554752
9-3: 61613067673232
9-4: 1244978375119
9-5: 354023662607
9-6: 102189335726
9-7: 75293031160
9-8: 111121649043
9-9: 178511806660
9-10: 277458532239
10-2: 28651004591514017792
10-3: 702411542392506
10-4: 6973945348384
10-5: 1785944844566
10-6: 318018925127
10-7: 60535602971
10-8: 70789531819
10-9: 83588814312
10-10: 106833083401
ed
time:44314ms
