data/actor2/actor2.txt 
graph size:n1: 303617 n2:896302, m 3782463
load graph
H:11
T:300000
maxE 4653, maxDuv 1590
start dp first v5
first dp time 4.960000
maxPlen 11

sumW 2:13249710 3:244310721 4:5503912186 5:98672013108 6:1384382142171 7:15685753021807 8:142550401539729 9:1020074740070818 10:5697786936326290 

second dp time 23.670000
2-2: 23017846
2-3: 60878678
2-4: 1057268330
2-5: 28625076741
2-6: 808807927995
2-7: 21837165555671
2-8: 549079834333916
2-9: 12774785043905834
2-10: 274960865021859328
3-2: 159504342
3-3: 110193972
3-4: 946706297
3-5: 13695804805
3-6: 228735785875
3-7: 3953910714237
3-8: 66827401628601
3-9: 1076204088973124
3-10: 16347152889437270
4-2: 4564683835
4-3: 426381020
4-4: 1391021097
4-5: 10080916721
4-6: 90364328200
4-7: 895106301846
4-8: 9109551351704
4-9: 90551516406614
4-10: 854215611703398
5-2: 222553951462
5-3: 2952210475
5-4: 2923392634
5-5: 11030471937
5-6: 57316622570
5-7: 343756884852
5-8: 2250022962934
5-9: 15287986684373
5-10: 103623025651374
6-2: 11263061043151
6-3: 31091407295
6-4: 8654484752
6-5: 15592701212
6-6: 48865168117
6-7: 181902725446
6-8: 751757404326
6-9: 3331038809055
6-10: 15266711352668
7-2: 523367076187518
7-3: 385205259620
7-4: 37628099524
7-5: 28864447667
7-6: 50105580696
7-7: 119227213974
7-8: 330480747179
7-9: 984544890402
7-10: 3085964071566
8-2: 21922327749732356
8-3: 4834691980549
8-4: 209057573920
8-5: 83217065724
8-6: 59855832710
8-7: 90966899387
8-8: 187206608201
8-9: 370939062823
8-10: 766778686888
9-2: 830826320180466432
9-3: 58057067731525
9-4: 1221490873796
9-5: 364525443119
9-6: 102128025692
9-7: 72577694409
9-8: 115633160080
9-9: 200604108880
9-10: 328116567720
10-2: 28710441531461820416
10-3: 653653256708243
10-4: 6793808858893
10-5: 1840864511255
10-6: 316128341826
10-7: 57720147506
10-8: 72106648642
10-9: 77443099816
10-10: 113954979126
ed
time:23837ms
