data/actor2/actor2.txt 
graph size:n1: 303617 n2:896302, m 3782463
load graph
H:11
T:6000000
maxE 4653, maxDuv 1590
start dp first v5
first dp time 2hop 4.920000
maxPlen 11

sumW 2:13249710 3:244310721 4:5503912186 5:98672013108 6:1384382142171 7:15685753021807 8:142550401539729 9:1020074740070818 10:5697786936326290 

second dp time 255.150000
2-2: 23017846
2-3: 60864811
2-4: 1057054783
2-5: 28626286211
2-6: 809114125966
2-7: 21851416707904
2-8: 549527420724357
2-9: 12786016344019426
2-10: 275201317710341472
3-2: 159032646
3-3: 109846263
3-4: 944040402
3-5: 13665585797
3-6: 228592797017
3-7: 3960210723872
3-8: 67092316904739
3-9: 1082862050833979
3-10: 16479914443061882
4-2: 4531388242
4-3: 426311935
4-4: 1384533873
4-5: 10066432346
4-6: 90382772180
4-7: 897084765159
4-8: 9150711720179
4-9: 91160071225044
4-10: 861599629816311
5-2: 220568456751
5-3: 2970701015
5-4: 2895259621
5-5: 11091365327
5-6: 57683830992
5-7: 346946565945
5-8: 2280181955169
5-9: 15562336045078
5-10: 105936468859206
6-2: 11162988967165
6-3: 31629527509
6-4: 8554924678
6-5: 15629618520
6-6: 48649393754
6-7: 182666213065
6-8: 763779545368
6-9: 3435669658444
6-10: 16033593001490
7-2: 519038301387964
7-3: 396824894918
7-4: 37186961033
7-5: 28726185614
7-6: 49608253728
7-7: 122224032117
7-8: 337045909889
7-9: 998774359629
7-10: 3109234358482
8-2: 21759438972638408
8-3: 5042523442546
8-4: 206851574211
8-5: 82111362680
8-6: 59476952508
8-7: 94136743837
8-8: 184032247559
8-9: 381276940641
8-10: 816273792382
9-2: 825422600296309248
9-3: 61259415443775
9-4: 1211431213155
9-5: 358564330586
9-6: 102218514967
9-7: 76245875801
9-8: 109416146718
9-9: 166781971745
9-10: 273498702540
10-2: 28550285575791083520
10-3: 697107031717936
10-4: 6759830753537
10-5: 1813756932088
10-6: 317161975706
10-7: 62065061882
10-8: 66835531017
10-9: 76769988302
10-10: 99711178495
ed
time:255365ms
