data/actor2/actor2.txt 
graph size:n1: 303617 n2:896302, m 3782463
load graph
H:11
T:9000000
maxE 4653, maxDuv 1590
start dp first v5
first dp time 2hop 4.910000
maxPlen 11

sumW 2:13249710 3:244310721 4:5503912186 5:98672013108 6:1384382142171 7:15685753021807 8:142550401539729 9:1020074740070818 10:5697786936326290 

second dp time 376.110000
2-2: 23017846
2-3: 60886912
2-4: 1057345336
2-5: 28620809347
2-6: 808613061275
2-7: 21831973316124
2-8: 548972644097771
2-9: 12772969321395848
2-10: 274935957460352544
3-2: 159158815
3-3: 109956372
3-4: 944827964
3-5: 13679036133
3-6: 228845871093
3-7: 3964401624127
3-8: 67149164018290
3-9: 1083436105694283
3-10: 16482625025083624
4-2: 4544971586
4-3: 427264267
4-4: 1383804141
4-5: 10064282690
4-6: 90367344005
4-7: 896551483127
4-8: 9138776633570
4-9: 90970612894585
4-10: 859189294394863
5-2: 221652703228
5-3: 2981210006
5-4: 2894851251
5-5: 11058877476
5-6: 57476283278
5-7: 345531855879
5-8: 2269531281929
5-9: 15478718931201
5-10: 105290383985928
6-2: 11232487527134
6-3: 31732530685
6-4: 8572170953
6-5: 15597616775
6-6: 48762302909
6-7: 182898557345
6-8: 764461145628
6-9: 3438673075694
6-10: 16052467031610
7-2: 522788437274617
7-3: 397701532834
7-4: 37382959662
7-5: 28685692590
7-6: 49784154250
7-7: 122741261648
7-8: 338710816554
7-9: 1003861873006
7-10: 3126638709131
8-2: 21934989098025984
8-3: 5047923889497
8-4: 208496341383
8-5: 82074879814
8-6: 59806029141
8-7: 94321302318
8-8: 183113636749
8-9: 379926412001
8-10: 812983085381
9-2: 832695895377943936
9-3: 61252609488283
9-4: 1223360139194
9-5: 358611831606
9-6: 103001959246
9-7: 76176795553
9-8: 108621272207
9-9: 174886009853
9-10: 287264202473
10-2: 28820767761463693312
10-3: 696136365728398
10-4: 6836097534208
10-5: 1814081084576
10-6: 319100515347
10-7: 61601778407
10-8: 65135746848
10-9: 80434723640
10-10: 101926955754
ed
time:376344ms
