data/actor2/actor2.txt 
graph size:n1: 303617 n2:896302, m 3782463
load graph
H:11
T:8000000
maxE 4653, maxDuv 1590
start dp first v5
first dp time 2hop 4.880000
maxPlen 11

sumW 2:13249710 3:244310721 4:5503912186 5:98672013108 6:1384382142171 7:15685753021807 8:142550401539729 9:1020074740070818 10:5697786936326290 

second dp time 334.300000
2-2: 23017846
2-3: 60874550
2-4: 1056987018
2-5: 28619354893
2-6: 808829661249
2-7: 21842539024248
2-8: 549303853696868
2-9: 12781295324618586
2-10: 275115140809941696
3-2: 159112149
3-3: 109915830
3-4: 944018320
3-5: 13661960468
3-6: 228472166215
3-7: 3956229925701
3-8: 66980067997009
3-9: 1080214105782596
3-10: 16426547712111146
4-2: 4543341400
4-3: 426573347
4-4: 1385438406
4-5: 10077426746
4-6: 90587031179
4-7: 900009403075
4-8: 9185454228579
4-9: 91518712148121
4-10: 864897635111674
5-2: 221598545580
5-3: 2971287776
5-4: 2902380805
5-5: 11083994108
5-6: 57612924035
5-7: 346501098450
5-8: 2277336805814
5-9: 15543813857827
5-10: 105819230788490
6-2: 11232548587865
6-3: 31606520377
6-4: 8605077506
6-5: 15633605905
6-6: 48827121623
6-7: 183295257880
6-8: 766292156717
6-9: 3448397502397
6-10: 16112166250397
7-2: 522948483901098
7-3: 396136481850
7-4: 37520387288
7-5: 28714072700
7-6: 49797037995
7-7: 123024261499
7-8: 339218321530
7-9: 1006321298146
7-10: 3140594493869
8-2: 21948425322496780
8-3: 5029822754122
8-4: 209060521845
8-5: 81885254042
8-6: 59669011601
8-7: 94618921373
8-8: 184050091945
8-9: 381640648605
8-10: 815864600402
9-2: 833449614417138816
9-3: 61071776311129
9-4: 1225572961297
9-5: 356683594250
9-6: 102522577533
9-7: 76651180157
9-8: 110137858189
9-9: 174177612839
9-10: 282586020619
10-2: 28854627256977780736
10-3: 694726059753193
10-4: 6844084823251
10-5: 1801259613350
10-6: 317977794503
10-7: 62347786010
10-8: 67244596691
10-9: 80429990295
10-10: 99711244306
ed
time:334528ms
