data/actor2/actor2.txt 
graph size:n1: 303617 n2:896302, m 3782463
load graph
H:11
T:3000000
maxE 4653, maxDuv 1590
start dp first v5
first dp time 2hop 4.900000
maxPlen 11

sumW 2:13249710 3:244310721 4:5503912186 5:98672013108 6:1384382142171 7:15685753021807 8:142550401539729 9:1020074740070818 10:5697786936326290 

second dp time 133.710000
2-2: 23017846
2-3: 60897212
2-4: 1057697962
2-5: 28636372221
2-6: 809114799158
2-7: 21845018435080
2-8: 549266786013334
2-9: 12778954824353928
2-10: 275048109068877120
3-2: 158986888
3-3: 109869375
3-4: 943980384
3-5: 13655236268
3-6: 228182485737
3-7: 3948234581613
3-8: 66802611801828
3-9: 1076816223650261
3-10: 16368714862988024
4-2: 4531808780
4-3: 426231800
4-4: 1386137886
4-5: 10078395614
4-6: 90452748460
4-7: 897071215845
4-8: 9141328581711
4-9: 90972873747868
4-10: 859032060385686
5-2: 220756911225
5-3: 2961060312
5-4: 2901834204
5-5: 11098069359
5-6: 57621135833
5-7: 346225989494
5-8: 2274903131767
5-9: 15532457990600
5-10: 105812776833429
6-2: 11178402033106
6-3: 31383330783
6-4: 8589234015
6-5: 15651055873
6-6: 48984882170
6-7: 183660615418
6-8: 767519330187
6-9: 3453508378704
6-10: 16135357738227
7-2: 519935732927053
7-3: 392379346920
7-4: 37395714411
7-5: 28794833211
7-6: 50035408220
7-7: 122887528240
7-8: 339760553597
7-9: 1009863344310
7-10: 3158435135924
8-2: 21803002041584180
8-3: 4976490939688
8-4: 208207829107
8-5: 82543758916
8-6: 59929430824
8-7: 94325954230
8-8: 183224069913
8-9: 381690962808
8-10: 821019933459
9-2: 827279510769828992
9-3: 60402978581921
9-4: 1219900664956
9-5: 361112830706
9-6: 102636756245
9-7: 75833110604
9-8: 108735877757
9-9: 169332077799
9-10: 273073597337
10-2: 28621332828021694464
10-3: 687108044851864
10-4: 6808119240637
10-5: 1826377265611
10-6: 317525880356
10-7: 60977728240
10-8: 65700987769
10-9: 76996577998
10-10: 102559916855
ed
time:133910ms
