data/actor2/actor2.txt 
graph size:n1: 303617 n2:896302, m 3782463
load graph
H:11
T:7000000
maxE 4653, maxDuv 1590
start dp first v5
first dp time 2hop 4.890000
maxPlen 11

sumW 2:13249710 3:244310721 4:5503912186 5:98672013108 6:1384382142171 7:15685753021807 8:142550401539729 9:1020074740070818 10:5697786936326290 

second dp time 294.660000
2-2: 23017846
2-3: 60893098
2-4: 1057383533
2-5: 28623811992
2-6: 808782245067
2-7: 21838227102263
2-8: 549154894319467
2-9: 12777445169114540
2-10: 275031364340457216
3-2: 159080407
3-3: 109920953
3-4: 944087320
3-5: 13658946452
3-6: 228338141190
3-7: 3952932550747
3-8: 66919043013667
3-9: 1079297888302754
3-10: 16415134611110088
4-2: 4536461911
4-3: 426479285
4-4: 1385344582
4-5: 10076453013
4-6: 90506677664
4-7: 898386687161
4-8: 9163665164383
4-9: 91286493654065
4-10: 862805466264083
5-2: 221059445691
5-3: 2973701640
5-4: 2899273442
5-5: 11072745033
5-6: 57546880667
5-7: 346080608641
5-8: 2275034796191
5-9: 15536518575767
5-10: 105852754947219
6-2: 11199709898002
6-3: 31675523447
6-4: 8584447841
6-5: 15614912961
6-6: 48893053224
6-7: 183732071656
6-8: 769557937050
6-9: 3469418588785
6-10: 16228372526241
7-2: 521238854806918
7-3: 397383566519
7-4: 37389877971
7-5: 28697802038
7-6: 49822584560
7-7: 122849088417
7-8: 339410492404
7-9: 1007912766948
7-10: 3147865185660
8-2: 21869754634970528
8-3: 5048553834186
8-4: 208271443099
8-5: 82015810910
8-6: 59652687715
8-7: 94634163610
8-8: 184541264559
8-9: 381226690489
8-10: 812390612353
9-2: 830185008060975488
9-3: 61312571120655
9-4: 1221114246331
9-5: 358162858964
9-6: 102175345583
9-7: 76484865819
9-8: 110932049978
9-9: 175161242575
9-10: 280768081326
10-2: 28730890820442701824
10-3: 697371168827093
10-4: 6820754573907
10-5: 1811902269765
10-6: 316353559820
10-7: 62029113354
10-8: 68096001946
10-9: 82221183601
10-10: 110699802519
ed
time:294886ms
