data/actor2/actor2.txt 
graph size:n1: 303617 n2:896302, m 3782463
load graph
H:11
T:500000
maxE 4653, maxDuv 1590
start dp first v5
first dp time 4.960000
maxPlen 11

sumW 2:13249710 3:244310721 4:5503912186 5:98672013108 6:1384382142171 7:15685753021807 8:142550401539729 9:1020074740070818 10:5697786936326290 

second dp time 31.730000
2-2: 23017846
2-3: 60901242
2-4: 1058407461
2-5: 28669535328
2-6: 810357132002
2-7: 21882031552614
2-8: 550173617338335
2-9: 12797791710124038
2-10: 275387070423230848
3-2: 158823488
3-3: 109805626
3-4: 942577066
3-5: 13629905345
3-6: 227668838914
3-7: 3937385598450
3-8: 66591200275331
3-9: 1073150168003041
3-10: 16312060254728534
4-2: 4514490300
4-3: 425716919
4-4: 1381754974
4-5: 10050786920
4-6: 90348990414
4-7: 897880412920
4-8: 9168655214298
4-9: 91421644604445
4-10: 864766497737968
5-2: 219803711816
5-3: 2956191901
5-4: 2893415004
5-5: 11041189248
5-6: 57309469271
5-7: 344284804549
5-8: 2260044219813
5-9: 15402644059643
5-10: 104695605757915
6-2: 11146978535908
6-3: 31309954570
6-4: 8562836014
6-5: 15564142223
6-6: 48704207262
6-7: 183291466641
6-8: 773055691818
6-9: 3519379962383
6-10: 16632087288673
7-2: 519788301192645
7-3: 390874202062
7-4: 37274194255
7-5: 28709030340
7-6: 49884666502
7-7: 122913096906
7-8: 337957969652
7-9: 1003179827474
7-10: 3141302211478
8-2: 21864449346729036
8-3: 4945026225711
8-4: 207935562929
8-5: 82869476684
8-6: 60202800144
8-7: 95542856230
8-8: 176759752932
8-9: 365399148130
8-10: 776730835847
9-2: 832472241311440384
9-3: 59826633406210
9-4: 1222678566317
9-5: 364688756033
9-6: 103688976611
9-7: 78404275551
9-8: 106055878359
9-9: 169330734547
9-10: 267053735221
10-2: 28906505011098005504
10-3: 678106696755650
10-4: 6852742885398
10-5: 1850055527957
10-6: 320330554106
10-7: 65143451486
10-8: 64138675463
10-9: 73444579753
10-10: 102559649295
ed
time:31894ms
