data/actor2/actor2.txt 
graph size:n1: 303617 n2:896302, m 3782463
load graph
H:11
T:10000000
maxE 4653, maxDuv 1590
start dp first v5
first dp time 2hop 4.880000
maxPlen 11

sumW 2:13249710 3:244310721 4:5503912186 5:98672013108 6:1384382142171 7:15685753021807 8:142550401539729 9:1020074740070818 10:5697786936326290 

second dp time 414.710000
2-2: 23017846
2-3: 60884933
2-4: 1057335057
2-5: 28622588289
2-6: 808735279280
2-7: 21836892264403
2-8: 549123429901155
2-9: 12776801904459860
2-10: 275020001197794432
3-2: 159054681
3-3: 109957961
3-4: 944191035
3-5: 13658590428
3-6: 228340876369
3-7: 3953132152522
3-8: 66919691528626
3-9: 1079189144462692
3-10: 16411142751589252
4-2: 4540054585
4-3: 426636464
4-4: 1384693634
4-5: 10063359840
4-6: 90325416105
4-7: 896273680687
4-8: 9140180829532
4-9: 91036263942282
4-10: 860293403194344
5-2: 221478303960
5-3: 2969719068
5-4: 2897620084
5-5: 11081967285
5-6: 57531223452
5-7: 345606446185
5-8: 2269114198027
5-9: 15478217744462
5-10: 105361519900504
6-2: 11228384196459
6-3: 31568719330
6-4: 8562272554
6-5: 15651130040
6-6: 48890443318
6-7: 183774766087
6-8: 770171578290
6-9: 3475701711284
6-10: 16281897652237
7-2: 522788776088632
7-3: 395583956125
7-4: 37181576171
7-5: 28841190921
7-6: 49804427898
7-7: 123331513795
7-8: 340445383255
7-9: 1011279543089
7-10: 3160800169317
8-2: 21941409662025448
8-3: 5023197818893
8-4: 206556670403
8-5: 82696534995
8-6: 59697916629
8-7: 95087277558
8-8: 184716598470
8-9: 383425440216
8-10: 823422455881
9-2: 833122066656399232
9-3: 60996432659937
9-4: 1208305305885
9-5: 361524188338
9-6: 102661714451
9-7: 77248126251
9-8: 110351685836
9-9: 172902556573
9-10: 276174904155
10-2: 28839807833864839168
10-3: 693817747860524
10-4: 6734717713152
10-5: 1828113190534
10-6: 318524399894
10-7: 63161935525
10-8: 67499088602
10-9: 80245821225
10-10: 85466776540
ed
time:414947ms
