data/actor2/actor2.txt 
graph size:n1: 303617 n2:896302, m 3782463
load graph
H:11
T:400000
maxE 4653, maxDuv 1590
start dp first v5
first dp time 4.980000
maxPlen 11

sumW 2:13249710 3:244310721 4:5503912186 5:98672013108 6:1384382142171 7:15685753021807 8:142550401539729 9:1020074740070818 10:5697786936326290 

second dp time 27.770000
2-2: 23017846
2-3: 60875140
2-4: 1056289246
2-5: 28569880083
2-6: 806957085540
2-7: 21789143918482
2-8: 548043847291707
2-9: 12755667786537552
2-10: 274655213903236544
3-2: 159027144
3-3: 110039397
3-4: 947065207
3-5: 13717922059
3-6: 229303687418
3-7: 3965841109878
3-8: 67054574060737
3-9: 1080217179174649
3-10: 16413217037112900
4-2: 4556864026
4-3: 425901592
4-4: 1382574632
4-5: 10057914108
4-6: 90394958077
4-7: 897881463079
4-8: 9160808500911
4-9: 91237395470940
4-10: 861850073155021
5-2: 223140615695
5-3: 2960597346
5-4: 2899526408
5-5: 11090940766
5-6: 57383951587
5-7: 344137714100
5-8: 2259195035474
5-9: 15410117610006
5-10: 104830050963089
6-2: 11349514818787
6-3: 31417523850
6-4: 8578397644
6-5: 15700386336
6-6: 48399870738
6-7: 182212767073
6-8: 768843728363
6-9: 3501635353289
6-10: 16569500052038
7-2: 530191974652638
7-3: 392797370513
7-4: 37139516784
7-5: 28788353965
7-6: 49176437323
7-7: 125404951970
7-8: 344632364586
7-9: 1022521865074
7-10: 3194860571352
8-2: 22330897060518384
8-3: 4974707703222
8-4: 205225860527
8-5: 82183783659
8-6: 59023919324
8-7: 97841917713
8-8: 176339063694
8-9: 353465464126
8-10: 733877778949
9-2: 851033332049983360
9-3: 60241613323122
9-4: 1194156613992
9-5: 359638516186
9-6: 102020608755
9-7: 80257455383
9-8: 109021884941
9-9: 153008213795
9-10: 239203488964
10-2: 29569352855288463360
10-3: 683429154355002
10-4: 6622086319534
10-5: 1820603255585
10-6: 318190032197
10-7: 65471556244
10-8: 66498305367
10-9: 83871173290
10-10: 113954947369
ed
time:27941ms
