data/dblp-author/dblp.txt 
graph size:n1: 1953085 n2:5624219, m 12282059
load graph
H:11
T:3000000
maxE 2772, maxDuv 1386
start dp first v5
first dp time 2hop 2.840000
maxPlen 11

sumW 2:27239010 3:44515974 4:79057462 5:243168697 6:873977651 7:2306768178 8:4053350431 9:4637962906 10:3391630692 

second dp time 66.650000
2-2: 31673959
2-3: 334729457
2-4: 8649770970
2-5: 356819707119
2-6: 17327918029594
2-7: 844254135451439
2-8: 38731550350329528
2-9: 1639689635126909952
2-10: 63819175870885978112
3-2: 14012660
3-3: 27503813
3-4: 211225749
3-5: 2610460118
3-6: 36152215877
3-7: 486300517681
3-8: 6077061757154
3-9: 69722171351524
3-10: 733510551515976
4-2: 271523983
4-3: 12562370
4-4: 35202995
4-5: 162013970
4-6: 1201233011
4-7: 11090233273
4-8: 102268185345
4-9: 872535501674
4-10: 6767014700481
5-2: 14404332904
5-3: 28633982
5-4: 59365358
5-5: 125403223
5-6: 238528450
5-7: 432783013
5-8: 796159318
5-9: 1487695451
5-10: 2711553571
6-2: 662508290065
6-3: 82293674
6-4: 160173009
6-5: 307826026
6-6: 485051115
6-7: 640578024
6-8: 766916749
6-9: 927424583
6-10: 1205787513
7-2: 26107987060958
7-3: 216510500
7-4: 395170283
7-5: 738904588
7-6: 1100066453
7-7: 1291677662
7-8: 1222901883
7-9: 988326074
7-10: 767193806
8-2: 897376009652062
8-3: 505233998
8-4: 835510459
8-5: 1545583008
8-6: 2266330308
8-7: 2582226332
8-8: 2287921601
8-9: 1586389477
8-10: 884642327
9-2: 27319574753270236
9-3: 1059786225
9-4: 1498027699
9-5: 2746843038
9-6: 4006030858
9-7: 4530722093
9-8: 3957334056
9-9: 2651946627
9-10: 1349919968
10-2: 745821186707013376
10-3: 2050763412
10-4: 2282017253
10-5: 4139332584
10-6: 6014156738
10-7: 6783704533
10-8: 5906852480
10-9: 3934329577
10-10: 1970378838
ed
time:67261ms
