data/actor2/actor2.txt 
graph size:n1: 303617 n2:896302, m 3782463
load graph
maxDu:1334 maxDv:1590
H:11
T:6000000
start dp first
dp first 6.91s
maxPlen 11
sumW:23017846 sumW:165038023 sumW:2907684917 sumW:42298147617 sumW:427967346110 sumW:3052917840331 sumW:15764522684138 sumW:60052358823520 sumW:171035747006860 sumW:367186772838788 

2-2: 23017846
2-3: 60897049
2-4: 1058167153
2-5: 28650953958
2-6: 809517082082
2-7: 21855419430411
2-8: 549503845358157
2-9: 12783582858588800
2-10: 275125233325595264
3-2: 159092889
3-3: 109925130
3-4: 944339747
3-5: 13666220865
3-6: 228538923195
3-7: 3957951512382
3-8: 67028561823501
3-9: 1081400247442227
3-10: 16451255364693212
4-2: 4542876242
4-3: 426784104
4-4: 1386597245
4-5: 10078999472
4-6: 90476770179
4-7: 897644676929
4-8: 9152332758423
4-9: 91147466402821
4-10: 861357427202565
5-2: 221587913016
5-3: 2974813099
5-4: 2903281223
5-5: 11066662162
5-6: 57497180102
5-7: 345650577509
5-8: 2271433327759
5-9: 15505966838963
5-10: 105602164692668
6-2: 11230814117310
6-3: 31655798586
6-4: 8599532563
6-5: 15617240496
6-6: 48954186499
6-7: 183955083655
6-8: 770681392317
6-9: 3478207407762
6-10: 16305133538291
7-2: 522777015512005
7-3: 396777529960
7-4: 37483313786
7-5: 28726063552
7-6: 49905149594
7-7: 122907110644
7-8: 338671461065
7-9: 1002450625343
7-10: 3119151809751
8-2: 21937009042869256
8-3: 5037087149536
8-4: 208878820161
8-5: 82189414846
8-6: 59834846348
8-7: 94794992598
8-8: 183726474870
8-9: 380011454366
8-10: 813865912137
9-2: 832848510851927680
9-3: 61136926797988
9-4: 1224475310736
9-5: 359189065357
9-6: 102746434597
9-7: 76814893238
9-8: 110381871660
9-9: 172130762062
9-10: 277368557837
10-2: 28827789079872225280
10-3: 695076867248325
10-4: 6836030831525
10-5: 1817506645753
10-6: 318094508856
10-7: 62407650932
10-8: 67791976454
10-9: 79310232561
10-10: 93205469757
time:102179ms
