data/komarix-citeseer/citeseer.txt 
graph size:n1: 105353 n2:181395, m 512267
load graph
maxDu:286 maxDv:385
H:11
T:900000
start dp first
dp fitsrt 0.11s
maxPlen 8
sumW:1005817 sumW:639711 sumW:351026 sumW:174210 sumW:12237 sumW:1735 sumW:81 

2-2: 1005817
2-3: 4337067
2-4: 31575677
2-5: 305965154
2-6: 3308158322
2-7: 36023056190
2-8: 375504269134
2-9: 3657410391886
2-10: 32920140150442
3-2: 333180
3-3: 536846
3-4: 1844819
3-5: 9565128
3-6: 55564442
3-7: 312647995
3-8: 1612666246
3-9: 7492232411
3-10: 31238883075
4-2: 245811
4-3: 171846
4-4: 239604
4-5: 593968
4-6: 1695627
4-7: 4563109
4-8: 10983073
4-9: 23374522
4-10: 43937257
5-2: 341019
5-3: 152532
5-4: 81941
5-5: 84211
5-6: 164401
5-7: 372185
5-8: 759290
5-9: 1326143
5-10: 1972550
6-2: 578652
6-3: 208813
6-4: 63160
6-5: 22741
6-6: 7400
6-7: 1499
6-8: 117
6-9: 1
7-2: 967653
7-3: 297296
7-4: 57816
7-5: 14799
7-6: 4062
7-7: 731
7-8: 39
8-2: 1458198
8-3: 391278
8-4: 48745
8-5: 7854
8-6: 1674
8-7: 274
8-8: 9
9-2: 1901740
9-3: 451956
9-4: 37273
9-5: 3419
9-6: 477
9-7: 72
9-8: 1
10-2: 2107635
10-3: 445250
10-4: 25074
10-5: 1254
10-6: 84
10-7: 12
time:3188ms
