data/munmun_twitterex_ut/mummun.txt 
graph size:n1: 175214 n2:530418, m 1890661
load graph
maxDu:968 maxDv:19805
H:11
T:4000000
start dp first
dp first 27.17s
maxPlen 11
sumW:206508691 sumW:22347053000 sumW:846068936143 sumW:10556624752153 sumW:116922001105276 sumW:805249651525404 sumW:4403723874745916 sumW:21378621762074192 sumW:82848100902249904 sumW:223734364481986912 

2-2: 206508691
2-3: 117010231
2-4: 455668941
2-5: 8061508090
2-6: 165766789221
2-7: 3120125161303
2-8: 52671561942454
2-9: 800996654814193
2-10: 11060934411230916
3-2: 136433884661
3-3: 14838546376
3-4: 2567746853
3-5: 5161663495
3-6: 86255799647
3-7: 1539516767695
3-8: 24446542268321
3-9: 345073179288117
3-10: 4366107127889212
4-2: 131987196862854
4-3: 6393001436551
4-4: 263249019973
4-5: 30120892458
4-6: 45115656168
4-7: 669637835027
4-8: 10440255794617
4-9: 145721993322695
4-10: 1824012276311183
5-2: 115805379767682400
5-3: 2951593998033708
5-4: 38608937475491
5-5: 1426658446789
5-6: 145078804759
5-7: 155949622230
5-8: 1905106781381
5-9: 25630042109833
5-10: 313163863336650
6-2: 88302697628999008256
6-3: 1255307217048052736
6-4: 5589405656170432
6-5: 82117785590134
6-6: 3411440562419
6-7: 318351511707
6-8: 89224674586
6-9: 143327631988
6-10: 524048189364
7-2: 58956532665986249129984
7-3: 479558271429633310720
7-4: 742199960564089856
7-5: 4645502532112269
7-6: 93789886570377
7-7: 3991961786179
7-8: 515488364745
7-9: 127490095806
7-10: 195621212569
8-2: 34934470106149051848196096
8-3: 164586328069252929552384
8-4: 89060613100763168768
8-5: 245116287380442720
8-6: 2609994546881212
8-7: 49831308600385
8-8: 4389362164304
8-9: 456015607520
8-10: 62390166912
9-2: 18601970096764917854490329088
9-3: 51053235072198465426554880
9-4: 9668801905433371475968
9-5: 11877418229321222144
9-6: 70244315294061616
9-7: 597560836504376
9-8: 37680398883285
9-9: 3308246208829
9-10: 181225050952
10-2: 8995139459310541856488579661824
10-3: 14414493132430390292853555200
10-4: 955007312668343274569728
10-5: 527525003144492351488
10-6: 1785287487842903808
10-7: 6845415203977235
10-8: 301581764798244
10-9: 22765461391180
10-10: 1034189612717
time:489602ms
