data/actor2/actor2.txt 
graph size:n1: 303617 n2:896302, m 3782463
load graph
maxDu:1334 maxDv:1590
H:11
T:7000000
start dp first
dp first 6.95s
maxPlen 11
sumW:23017846 sumW:165038023 sumW:2907684917 sumW:42298147617 sumW:427967346110 sumW:3052917840331 sumW:15764522684138 sumW:60052358823520 sumW:171035747006860 sumW:367186772838788 

2-2: 23017846
2-3: 60878784
2-4: 1057193613
2-5: 28623221292
2-6: 808829943473
2-7: 21839587771030
2-8: 549165348992190
2-9: 12776929081358700
2-10: 275005144816153216
3-2: 159118002
3-3: 109894189
3-4: 944116240
3-5: 13663843632
3-6: 228508366160
3-7: 3957465182777
3-8: 67019947791274
3-9: 1081269076574976
3-10: 16449869809648516
4-2: 4541614500
4-3: 426588920
4-4: 1385486988
4-5: 10076420832
4-6: 90519480709
4-7: 898975641627
4-8: 9174520530135
4-9: 91428642215309
4-10: 864328822220283
5-2: 221461101559
5-3: 2970948022
5-4: 2898750927
5-5: 11069611979
5-6: 57518969404
5-7: 345751765850
5-8: 2271225011874
5-9: 15496315995044
5-10: 105477247136502
6-2: 11224228217137
6-3: 31582499666
6-4: 8571114398
6-5: 15616048612
6-6: 48872598211
6-7: 183487067004
6-8: 767758890954
6-9: 3458726238576
6-10: 16174695292250
7-2: 522511468671797
7-3: 395541537723
7-4: 37274902175
7-5: 28733581818
7-6: 49877422474
7-7: 123012804747
7-8: 339298038470
7-9: 1005460331018
7-10: 3133925964554
8-2: 21927898451959968
8-3: 5018572095763
8-4: 207434887361
8-5: 82326948199
8-6: 59822239193
8-7: 94883361768
8-8: 185966656402
8-9: 385166784492
8-10: 825686265946
9-2: 832572667722305152
9-3: 60889796468875
9-4: 1215407952512
9-5: 360093669709
9-6: 102678313967
9-7: 76969369152
9-8: 111155399839
9-9: 168114525606
9-10: 272224129006
10-2: 28820261470609776640
10-3: 692117671307602
10-4: 6784423068271
10-5: 1821977916688
10-6: 317778268591
10-7: 62713700246
10-8: 67978377132
10-9: 77396777220
10-10: 95083048288
time:116340ms
