data/stackexchange-stackoverflow/stackoverflow.txt 
graph size:n1: 545195 n2:96678, m 1301942
load graph
maxDu:4917 maxDv:6119
H:11
T:3000000
start dp first
dp first 5.32s
maxPlen 11
sumW:18293548 sumW:373010588 sumW:5089254211 sumW:45588572624 sumW:299845643930 sumW:1630444635795 sumW:7614623568240 sumW:29473401463552 sumW:90547576987272 sumW:216529038598555 

2-2: 18293548
2-3: 874619657
2-4: 114888826359
2-5: 18706971362409
2-6: 3039703082171749
2-7: 455300450653967552
2-8: 61494610715052687360
2-9: 7479940700179865272320
2-10: 823669259564606577180672
3-2: 139379604
3-3: 123373484
3-4: 2146153269
3-5: 57836666269
3-6: 1752998623987
3-7: 54011679637801
3-8: 1610156981992829
3-9: 45248610299087776
3-10: 1183906883598622720
4-2: 15209865665
4-3: 114061535
4-4: 209955173
4-5: 1283770577
4-6: 9887243120
4-7: 78561187256
4-8: 602441933743
4-9: 4345384262537
4-10: 29183651399327
5-2: 2092985369158
5-3: 679969491
5-4: 78188106
5-5: 109107223
5-6: 280819668
5-7: 875695115
5-8: 2851219688
5-9: 9055771132
5-10: 27142411615
6-2: 255486881714324
6-3: 7914905843
6-4: 83050717
6-5: 25327216
6-6: 20665480
6-7: 24865139
6-8: 37652453
6-9: 63072642
6-10: 106618703
7-2: 27119271951293960
7-3: 99702658463
7-4: 146785205
7-5: 11794480
7-6: 3669921
7-7: 1621252
7-8: 1229334
7-9: 994858
7-10: 789432
8-2: 2528069784029002240
8-3: 1187967326201
8-4: 306734928
8-5: 7328571
8-6: 920642
8-7: 77614
9-2: 209580099384785010688
9-3: 12975503049271
9-4: 657164956
9-5: 4833473
9-6: 284684
10-2: 15626981774817383940096
10-3: 129167243627333
10-4: 1354657961
10-5: 3033858
10-6: 80861
time:90978ms
