data/stackexchange-stackoverflow/stackoverflow.txt 
graph size:n1: 545195 n2:96678, m 1301942
load graph
maxDu:4917 maxDv:6119
H:11
T:300000
start dp first
dp fitsrt 5.33s
maxPlen 11
sumW:18293548 sumW:373010588 sumW:5089254211 sumW:45588572624 sumW:299845643930 sumW:1630444635795 sumW:7614623568240 sumW:29473401463552 sumW:90547576987272 sumW:216529038598555 

2-2: 18293548
2-3: 874341664
2-4: 114874169523
2-5: 18707187532485
2-6: 3039710148697562
2-7: 455286837529239744
2-8: 61491930549885984768
2-9: 7479627151468925026304
2-10: 823641384384900213243904
3-2: 139397098
3-3: 123235665
3-4: 2146127678
3-5: 58000886365
3-6: 1762553134119
3-7: 54421858262489
3-8: 1625249258875271
3-9: 45740218965698408
3-10: 1198213695967574528
4-2: 15206663600
4-3: 114078196
4-4: 209104040
4-5: 1267617531
4-6: 9711345029
4-7: 77064386636
4-8: 591503915230
4-9: 4273947311325
4-10: 28755589635946
5-2: 2092393408791
5-3: 681958668
5-4: 78309402
5-5: 101192040
5-6: 264243431
5-7: 812513597
5-8: 2600122466
5-9: 8111372882
5-10: 23846692125
6-2: 255395066422910
6-3: 7962822857
6-4: 83217428
6-5: 20349868
6-6: 23584813
6-7: 27460620
6-8: 34503514
6-9: 43181662
6-10: 50195046
7-2: 27107980715028064
7-3: 100887641091
7-4: 146916487
7-5: 8439084
7-6: 2484775
7-7: 5434206
7-8: 2328945
7-9: 582236
7-10: 64693
8-2: 2526935519068557824
8-3: 1210172733273
8-4: 307464848
8-5: 4694826
8-6: 188147
8-7: 776315
9-2: 209483141897225928704
9-3: 13306190478399
9-4: 659001540
9-5: 2669448
10-2: 15619725963845261328384
10-3: 133292093549344
10-4: 1351708336
10-5: 1325525
time:21027ms
