data/stackexchange-stackoverflow/stackoverflow.txt 
graph size:n1: 545195 n2:96678, m 1301942
load graph
maxDu:4917 maxDv:6119
H:11
T:4000000
start dp first
dp first 5.34s
maxPlen 11
sumW:18293548 sumW:373010588 sumW:5089254211 sumW:45588572624 sumW:299845643930 sumW:1630444635795 sumW:7614623568240 sumW:29473401463552 sumW:90547576987272 sumW:216529038598555 

2-2: 18293548
2-3: 874596068
2-4: 114883917617
2-5: 18706154180338
2-6: 3039569816228212
2-7: 455282351703229120
2-8: 61492591437903912960
2-9: 7479751454926685863936
2-10: 823654010501627121762304
3-2: 139356690
3-3: 123137392
3-4: 2142436612
3-5: 57797854056
3-6: 1754831847326
3-7: 54183811295060
3-8: 1618850739538848
3-9: 45587004096275040
3-10: 1194986943607482112
4-2: 15203578056
4-3: 114195999
4-4: 210051352
4-5: 1283398177
4-6: 9877400006
4-7: 78436170968
4-8: 601152714543
4-9: 4333303374935
4-10: 29080059967421
5-2: 2092257981542
5-3: 685587289
5-4: 78486434
5-5: 111602983
5-6: 283277564
5-7: 872307142
5-8: 2809068039
5-9: 8844764876
5-10: 26336637642
6-2: 255408030940841
6-3: 8000931738
6-4: 84147443
6-5: 26515905
6-6: 24921198
6-7: 33136636
6-8: 53573290
6-9: 91446441
6-10: 153740079
7-2: 27111502592737508
7-3: 100789310582
7-4: 148626604
7-5: 12590660
7-6: 3984718
7-7: 2846459
7-8: 1452099
7-9: 711979
7-10: 344209
8-2: 2527387700637923328
8-3: 1199823489465
8-4: 307692485
8-5: 7810866
8-6: 1099353
8-7: 406522
9-2: 209526646647882219520
9-3: 13089570592916
9-4: 651012737
9-5: 4993251
9-6: 319634
9-7: 29081
10-2: 15623213379350662479872
10-3: 130148970696536
10-4: 1326577293
10-5: 2999848
10-6: 81276
time:116470ms
