data/stackexchange-stackoverflow/stackoverflow.txt 
graph size:n1: 545195 n2:96678, m 1301942
load graph
maxDu:4917 maxDv:6119
H:11
T:2000000
start dp first
dp first 5.31s
maxPlen 11
sumW:18293548 sumW:373010588 sumW:5089254211 sumW:45588572624 sumW:299845643930 sumW:1630444635795 sumW:7614623568240 sumW:29473401463552 sumW:90547576987272 sumW:216529038598555 

2-2: 18293548
2-3: 874688869
2-4: 114912997573
2-5: 18712499906623
2-6: 3040518409258509
2-7: 455391859089152448
2-8: 61503062015744794624
2-9: 7480613751288079843328
2-10: 823716651552359825014784
3-2: 139337040
3-3: 123133376
3-4: 2140460840
3-5: 57688797873
3-6: 1749022078428
3-7: 53924625850354
3-8: 1609220886813141
3-9: 45281002311219200
3-10: 1186470983126381056
4-2: 15205722219
4-3: 114505391
4-4: 209840714
4-5: 1280613363
4-6: 9880653610
4-7: 78672350627
4-8: 604203141535
4-9: 4361537477074
4-10: 29297427536111
5-2: 2092677932061
5-3: 690123874
5-4: 79100393
5-5: 112290866
5-6: 283795094
5-7: 877965828
5-8: 2863644136
5-9: 9160412324
5-10: 27744114187
6-2: 255463000995125
6-3: 8072897721
6-4: 83912928
6-5: 26838175
6-6: 20016789
6-7: 26221668
6-8: 44373747
6-9: 85045687
6-10: 165826922
7-2: 27117622042351836
7-3: 101822646679
7-4: 143739749
7-5: 12987042
7-6: 2817175
7-7: 815132
7-8: 232673
7-9: 29084
8-2: 2527980685495070720
8-3: 1213465831678
8-4: 287150659
8-5: 8394331
8-6: 633112
8-7: 116337
9-2: 209577193887800360960
9-3: 13254865304359
9-4: 590878634
9-5: 5750136
9-6: 127726
10-2: 15627043776298515169280
10-3: 131976815031396
10-4: 1186387144
10-5: 3807635
10-6: 17706
time:65145ms
