data/actor2/actor2.txt 
graph size:n1: 303617 n2:896302, m 3782463
load graph
maxDu:1334 maxDv:1590
H:11
T:800000
start dp first
dp fitsrt 7.02s
maxPlen 11
sumW:23017846 sumW:165038023 sumW:2907684917 sumW:42298147617 sumW:427967346110 sumW:3052917840331 sumW:15764522684138 sumW:60052358823520 sumW:171035747006860 sumW:367186772838788 

2-2: 23017846
2-3: 60876474
2-4: 1057782493
2-5: 28646547550
2-6: 809730580920
2-7: 21870925416217
2-8: 550098576852672
2-9: 12800748070144728
2-10: 275534326980541696
3-2: 159134076
3-3: 109980250
3-4: 945143636
3-5: 13681974237
3-6: 228848758235
3-7: 3964302150228
3-8: 67161839380637
3-9: 1084089296459877
3-10: 16501316300221284
4-2: 4543882621
4-3: 427083297
4-4: 1386455461
4-5: 10085064850
4-6: 90616833073
4-7: 899921767301
4-8: 9182113778771
4-9: 91477084715424
4-10: 864527200392710
5-2: 221605149220
5-3: 2978849938
5-4: 2903178942
5-5: 11139053793
5-6: 57817054919
5-7: 346714775255
5-8: 2270982855869
5-9: 15453321908297
5-10: 104950033584411
6-2: 11230068211197
6-3: 31737916369
6-4: 8605734807
6-5: 15715457026
6-6: 48787496919
6-7: 182920511485
6-8: 764882124344
6-9: 3449123074462
6-10: 16165290300245
7-2: 522683881015403
7-3: 398286291311
7-4: 37507863586
7-5: 28904024922
7-6: 49786825668
7-7: 122083960710
7-8: 336983104766
7-9: 996764206545
7-10: 3088126036555
8-2: 21931568993650156
8-3: 5060642108125
8-4: 208861234110
8-5: 82616995439
8-6: 59627276556
8-7: 94181838946
8-8: 185085181353
8-9: 381515723666
8-10: 813468110186
9-2: 832615699257460608
9-3: 61453370953839
9-4: 1223487361425
9-5: 360044755685
9-6: 102397813600
9-7: 76473380664
9-8: 111362593312
9-9: 165040181889
9-10: 267981551849
10-2: 28819663992097161216
10-3: 698796822647128
10-4: 6826315707634
10-5: 1817086458913
10-6: 317641455276
10-7: 62465761246
10-8: 68291776906
10-9: 75802588281
10-10: 94234677004
time:28088ms
