data/bookcrossing_rating/bookcrossing.txt 
graph size:n1: 77802 n2:185955, m 433652
load graph
maxDu:8524 maxDv:707
H:11
T:7000000
start dp first
dp first 0.43s
maxPlen 11
sumW:1457330 sumW:2251215 sumW:3232371 sumW:3310684 sumW:1517605 sumW:237191 sumW:21572 sumW:1307 sumW:8 sumW:0 

2-2: 1457330
2-3: 22968945
2-4: 1242798652
2-5: 76113872776
2-6: 4301534299112
2-7: 216545774566935
2-8: 9702179400180108
2-9: 389525847651666048
2-10: 14126995929244925952
3-2: 1982764
3-3: 792360
3-4: 2149237
3-5: 15787439
3-6: 127832493
3-7: 960957156
3-8: 6480638318
3-9: 39008384964
3-10: 210232257259
4-2: 14416473
4-3: 2583924
4-4: 547227
4-5: 345073
4-6: 733504
4-7: 1673362
4-8: 3415808
4-9: 6076971
4-10: 9374839
5-2: 143404610
5-3: 20425909
5-4: 2241011
5-5: 125857
5-6: 18760
5-7: 9435
5-8: 5231
5-9: 2615
5-10: 1105
6-2: 1403693356
6-3: 159554393
6-4: 12001714
6-5: 285971
6-6: 4917
6-7: 555
6-8: 102
6-9: 14
6-10: 1
7-2: 12615204225
7-3: 1129317528
7-4: 59094798
7-5: 723413
7-6: 2570
7-7: 45
7-8: 2
8-2: 102415315744
8-3: 7147488120
8-4: 258819361
8-5: 1637558
8-6: 1524
8-7: 2
9-2: 749615553686
9-3: 40465038621
9-4: 1006002583
9-5: 3203808
9-6: 773
10-2: 4960889264331
10-3: 205721126021
10-4: 3481653924
10-5: 5389328
10-6: 296
time:287332ms
