data/stackexchange-stackoverflow/stackoverflow.txt 
graph size:n1: 545195 n2:96678, m 1301942
load graph
maxDu:4917 maxDv:6119
H:11
T:7000000
start dp first
dp first 5.33s
maxPlen 11
sumW:18293548 sumW:373010588 sumW:5089254211 sumW:45588572624 sumW:299845643930 sumW:1630444635795 sumW:7614623568240 sumW:29473401463552 sumW:90547576987272 sumW:216529038598555 

2-2: 18293548
2-3: 874660050
2-4: 114896664378
2-5: 18708721967732
2-6: 3039948105471074
2-7: 455326827532154432
2-8: 61496980228264009728
2-9: 7480124918717804969984
2-10: 823681917779981220446208
3-2: 139348718
3-3: 123227282
3-4: 2144754135
3-5: 57855288068
3-6: 1754651095345
3-7: 54088054439977
3-8: 1613155106930130
3-9: 45354414861759168
3-10: 1187278825557029632
4-2: 15207399172
4-3: 114466903
4-4: 210322011
4-5: 1285012559
4-6: 9894454753
4-7: 78639448861
4-8: 603214635171
4-9: 4350713610148
4-10: 29203709258449
5-2: 2092815706107
5-3: 688153406
5-4: 78737134
5-5: 110344721
5-6: 279626917
5-7: 864698460
5-8: 2806756017
5-9: 8919504746
5-10: 26826285711
6-2: 255475787842278
6-3: 8042287243
6-4: 84550647
6-5: 26157502
6-6: 20531720
6-7: 25526904
6-8: 39219851
6-9: 66188055
6-10: 113295564
7-2: 27118607156885352
7-3: 101403683278
7-4: 150207109
7-5: 12187743
7-6: 3317697
7-7: 1164195
7-8: 665379
7-9: 640439
7-10: 637665
8-2: 2528037469341453824
8-3: 1207881181998
8-4: 314226499
8-5: 7494019
8-6: 918513
8-7: 133032
9-2: 209579136556396904448
9-3: 13183648677521
9-4: 673468089
9-5: 4901737
9-6: 278345
9-7: 8315
10-2: 15627002403727161163776
10-3: 131133969866615
10-4: 1388685240
10-5: 3118177
10-6: 73340
time:192614ms
