data/actor2/actor2.txt 
graph size:n1: 303617 n2:896302, m 3782463
load graph
maxDu:1334 maxDv:1590
H:11
T:700000
start dp first
dp fitsrt 7.02s
maxPlen 11
sumW:23017846 sumW:165038023 sumW:2907684917 sumW:42298147617 sumW:427967346110 sumW:3052917840331 sumW:15764522684138 sumW:60052358823520 sumW:171035747006860 sumW:367186772838788 

2-2: 23017846
2-3: 60859686
2-4: 1055296358
2-5: 28549014868
2-6: 806662715081
2-7: 21789657312224
2-8: 548244521907059
2-9: 12763647319151792
2-10: 274873287970439744
3-2: 159055448
3-3: 109871711
3-4: 944077177
3-5: 13670742812
3-6: 228714534149
3-7: 3961482974027
3-8: 67084389420304
3-9: 1082216077919039
3-10: 16463590351954590
4-2: 4541281584
4-3: 426308108
4-4: 1387902088
4-5: 10085939607
4-6: 90543192358
4-7: 898293146857
4-8: 9156159637796
4-9: 91131750046367
4-10: 860557576150264
5-2: 221590262830
5-3: 2968283032
5-4: 2904959414
5-5: 11075367749
5-6: 57572149443
5-7: 346021446174
5-8: 2271153372467
5-9: 15467245422403
5-10: 104997393971150
6-2: 11233866518475
6-3: 31565692126
6-4: 8586642371
6-5: 15635515055
6-6: 48535867481
6-7: 182518991967
6-8: 765605062967
6-9: 3455207000810
6-10: 16163823418975
7-2: 522957604025127
7-3: 395722845307
7-4: 37243103272
7-5: 28806623149
7-6: 49350435655
7-7: 122824145542
7-8: 341097500697
7-9: 1018010706344
7-10: 3190103756341
8-2: 21943980973745864
8-3: 5027385751073
8-4: 206563644191
8-5: 82620038453
8-6: 59210383309
8-7: 94051399493
8-8: 187206982171
8-9: 389155804469
8-10: 834476359180
9-2: 833058187133006976
9-3: 61076958423804
9-4: 1207173439943
9-5: 361593738226
9-6: 102203197735
9-7: 75965743466
9-8: 111199466918
9-9: 176052830685
9-10: 285906375399
10-2: 28832907821396209664
10-3: 695069521136524
10-4: 6726484607720
10-5: 1830952552276
10-6: 318247385784
10-7: 61687898889
10-8: 67508523858
10-9: 80604593872
10-10: 99011627400
time:26592ms
