data/stackexchange-stackoverflow/stackoverflow.txt 
graph size:n1: 545195 n2:96678, m 1301942
load graph
maxDu:4917 maxDv:6119
H:11
T:700000
start dp first
dp fitsrt 5.30s
maxPlen 11
sumW:18293548 sumW:373010588 sumW:5089254211 sumW:45588572624 sumW:299845643930 sumW:1630444635795 sumW:7614623568240 sumW:29473401463552 sumW:90547576987272 sumW:216529038598555 

2-2: 18293548
2-3: 874573791
2-4: 114929517486
2-5: 18715043637615
2-6: 3040724072596566
2-7: 455403226586678080
2-8: 61503371895423623168
2-9: 7480591637676131614720
2-10: 823712194054313335586816
3-2: 139335334
3-3: 123371060
3-4: 2147801397
3-5: 57919359958
3-6: 1757027283758
3-7: 54216442080187
3-8: 1619507793741096
3-9: 45615342491980352
3-10: 1196325721750592256
4-2: 15206044222
4-3: 114146697
4-4: 210036191
4-5: 1275021362
4-6: 9772415243
4-7: 77318188941
4-8: 590127163257
4-9: 4233772287798
4-10: 28269544008762
5-2: 2092682273144
5-3: 686834677
5-4: 79202055
5-5: 105155295
5-6: 273487095
5-7: 854659890
5-8: 2777645030
5-9: 8823949903
5-10: 26559487439
6-2: 255458859547256
6-3: 8050923087
6-4: 84060418
6-5: 24038062
6-6: 19463392
6-7: 25976528
6-8: 43939181
6-9: 78290442
6-10: 135129193
7-2: 27116773368894196
7-3: 101950263236
7-4: 148671256
7-5: 11307201
7-6: 2504832
8-2: 2527875512449816064
8-3: 1219787641458
8-4: 313932297
8-5: 7310313
8-6: 415385
9-2: 209567120086104178688
9-3: 13366955183645
9-4: 685698766
9-5: 5309089
9-6: 82254
10-2: 15626235078087297466368
10-3: 133410668289257
10-4: 1449573356
10-5: 3908645
10-6: 16582
time:32005ms
