data/actor2/actor2.txt 
graph size:n1: 303617 n2:896302, m 3782463
load graph
maxDu:1334 maxDv:1590
H:11
T:2000000
start dp first
dp first 6.96s
maxPlen 11
sumW:23017846 sumW:165038023 sumW:2907684917 sumW:42298147617 sumW:427967346110 sumW:3052917840331 sumW:15764522684138 sumW:60052358823520 sumW:171035747006860 sumW:367186772838788 

2-2: 23017846
2-3: 60865913
2-4: 1056808541
2-5: 28625739673
2-6: 809350519408
2-7: 21861050743316
2-8: 549759605681260
2-9: 12789860797831468
2-10: 275239367663195008
3-2: 159117125
3-3: 109871798
3-4: 944155148
3-5: 13668932177
3-6: 228636370758
3-7: 3959501897543
3-8: 67041732495308
3-9: 1081347024090486
3-10: 16446672057878378
4-2: 4541932269
4-3: 426165812
4-4: 1385033883
4-5: 10074645824
4-6: 90446378530
4-7: 897245909357
4-8: 9145904579144
4-9: 91049542233519
4-10: 860059904049643
5-2: 221468289418
5-3: 2966952784
5-4: 2896415012
5-5: 11045046700
5-6: 57383848248
5-7: 344817310614
5-8: 2264202842448
5-9: 15443026344938
5-10: 105075685614050
6-2: 11224704608962
6-3: 31534334709
6-4: 8569959851
6-5: 15575214868
6-6: 48917749099
6-7: 183364558649
6-8: 766859935780
6-9: 3457332371310
6-10: 16193987296769
7-2: 522554192624921
7-3: 394920536027
7-4: 37328426895
7-5: 28654792212
7-6: 49928835646
7-7: 123186853060
7-8: 339951323169
7-9: 1007955081933
7-10: 3141504954544
8-2: 21930645759760688
8-3: 5011565969248
8-4: 208013528134
8-5: 82033626266
8-6: 59860488388
8-7: 94809419189
8-8: 184261237509
8-9: 381150059856
8-10: 813394889360
9-2: 832708140030876416
9-3: 60828074274907
9-4: 1219744699127
9-5: 358369251260
9-6: 102753077790
9-7: 76603382753
9-8: 111257627314
9-9: 166196249212
9-10: 269462995003
10-2: 28825756624099721216
10-3: 691791510342012
10-4: 6811476071125
10-5: 1812244808282
10-6: 318129114670
10-7: 61997400188
10-8: 68684884145
10-9: 75906815531
10-10: 99182989240
time:45202ms
