data/stackexchange-stackoverflow/stackoverflow.txt 
graph size:n1: 545195 n2:96678, m 1301942
load graph
maxDu:4917 maxDv:6119
H:11
T:5000000
start dp first
dp first 5.31s
maxPlen 11
sumW:18293548 sumW:373010588 sumW:5089254211 sumW:45588572624 sumW:299845643930 sumW:1630444635795 sumW:7614623568240 sumW:29473401463552 sumW:90547576987272 sumW:216529038598555 

2-2: 18293548
2-3: 874751438
2-4: 114915972052
2-5: 18711564807949
2-6: 3040285427646120
2-7: 455360505623659328
2-8: 61499888381111197696
2-9: 7480346409803791204352
2-10: 823697020201015288266752
3-2: 139347237
3-3: 123267434
3-4: 2144156518
3-5: 57817449241
3-6: 1753353150981
3-7: 54058580528674
3-8: 1613013418201248
3-9: 45379445593941296
3-10: 1188810619625912576
4-2: 15205764996
4-3: 114179076
4-4: 209793644
4-5: 1280392741
4-6: 9858348607
4-7: 78427852190
4-8: 602560609241
4-9: 4354247063011
4-10: 29286007242117
5-2: 2092525133544
5-3: 684328179
5-4: 78275685
5-5: 109175954
5-6: 276592357
5-7: 848466590
5-8: 2722845631
5-9: 8569032996
5-10: 25623432673
6-2: 255435705809470
6-3: 7981200583
6-4: 83156895
6-5: 25914703
6-6: 21518475
6-7: 26673388
6-8: 38899815
6-9: 61079158
6-10: 97543599
7-2: 27113972858090112
7-3: 100408567660
7-4: 146305656
7-5: 12155399
7-6: 3131617
7-7: 965461
7-8: 508543
7-9: 220695
7-10: 81494
8-2: 2527582832645327872
8-3: 1193072832086
8-4: 304044038
8-5: 7444962
8-6: 730887
8-7: 44957
9-2: 209540725788685893632
9-3: 12988049595960
9-4: 648932784
9-5: 4722154
9-6: 195028
10-2: 15624161234479113830400
10-3: 128846866355390
10-4: 1336203777
10-5: 2844878
10-6: 45617
time:142038ms
