data/actor2/actor2.txt 
graph size:n1: 303617 n2:896302, m 3782463
load graph
maxDu:1334 maxDv:1590
H:11
T:900000
start dp first
dp fitsrt 7.01s
maxPlen 11
sumW:23017846 sumW:165038023 sumW:2907684917 sumW:42298147617 sumW:427967346110 sumW:3052917840331 sumW:15764522684138 sumW:60052358823520 sumW:171035747006860 sumW:367186772838788 

2-2: 23017846
2-3: 60889874
2-4: 1058007274
2-5: 28661661862
2-6: 810183001591
2-7: 21879633632781
2-8: 550190508800735
2-9: 12799927646846224
2-10: 275462819575488512
3-2: 159181723
3-3: 109950334
3-4: 945124898
3-5: 13669390524
3-6: 228528060006
3-7: 3958793623772
3-8: 67088401345654
3-9: 1083363129644690
3-10: 16497841531146392
4-2: 4542496753
4-3: 425917360
4-4: 1382817176
4-5: 10050656586
4-6: 90235582901
4-7: 895720245387
4-8: 9137205735551
4-9: 91021086703515
4-10: 860204421508742
5-2: 221458133349
5-3: 2954730521
5-4: 2893653158
5-5: 11132026173
5-6: 57770684265
5-7: 346867135081
5-8: 2277535537545
5-9: 15541477714468
5-10: 105835337682897
6-2: 11223236393972
6-3: 31295481827
6-4: 8560881292
6-5: 15717931287
6-6: 48798200454
6-7: 183072441891
6-8: 765398602924
6-9: 3447232417732
6-10: 16126881290327
7-2: 522459617470354
7-3: 390984132341
7-4: 37289413201
7-5: 28972047603
7-6: 49771634203
7-7: 122912716007
7-8: 339240850912
7-9: 1007741794650
7-10: 3150540524654
8-2: 21926253994301404
8-3: 4953526378661
8-4: 207834797100
8-5: 83113744447
8-6: 59717764562
8-7: 94587965747
8-8: 183373532342
8-9: 382367158721
8-10: 824042881716
9-2: 832545060584194816
9-3: 60056259979279
9-4: 1218901614368
9-5: 363239163408
9-6: 102948504401
9-7: 76632605942
9-8: 110277372688
9-9: 165740684783
9-10: 269192712435
10-2: 28820648946975752192
10-3: 682475467911915
10-4: 6807347265217
10-5: 1835723167097
10-6: 319682374035
10-7: 62377436648
10-8: 67870363439
10-9: 75213949677
10-10: 95144119501
time:29511ms
