data/actor2/actor2.txt 
graph size:n1: 303617 n2:896302, m 3782463
load graph
maxDu:1334 maxDv:1590
H:11
T:100000
start dp first
dp fitsrt 7.02s
maxPlen 11
sumW:23017846 sumW:165038023 sumW:2907684917 sumW:42298147617 sumW:427967346110 sumW:3052917840331 sumW:15764522684138 sumW:60052358823520 sumW:171035747006860 sumW:367186772838788 

2-2: 23017846
2-3: 60921370
2-4: 1058399288
2-5: 28660487816
2-6: 809997145156
2-7: 21875075908893
2-8: 550156951788481
2-9: 12801587902485348
2-10: 275546230645301888
3-2: 159019257
3-3: 109803413
3-4: 941217618
3-5: 13598732127
3-6: 227321166057
3-7: 3936397316672
3-8: 66629433115890
3-9: 1073901990644997
3-10: 16316480792068546
4-2: 4538139355
4-3: 426722372
4-4: 1382260026
4-5: 10048965826
4-6: 90055835250
4-7: 891035382616
4-8: 9059273446971
4-9: 89979329173204
4-10: 848135449224292
5-2: 221338218784
5-3: 2981482894
5-4: 2893298111
5-5: 11018104382
5-6: 56949466232
5-7: 339962362946
5-8: 2218182397161
5-9: 15050088608263
5-10: 102005603189022
6-2: 11220585204078
6-3: 31868298725
6-4: 8530070431
6-5: 15538688702
6-6: 48426276345
6-7: 181893123525
6-8: 758420114779
6-9: 3393857250926
6-10: 15759438145563
7-2: 522410896950516
7-3: 401547155449
7-4: 36901109901
7-5: 28319532414
7-6: 49489266345
7-7: 120892122935
7-8: 333712071712
7-9: 985778515309
7-10: 3051493826842
8-2: 21924891193956244
8-3: 5123116445615
8-4: 204197165434
8-5: 79448620816
8-6: 59573439045
8-7: 93391457417
8-8: 195037166995
8-9: 409180747969
8-10: 889268359985
9-2: 832466605239001344
9-3: 62441467762131
9-4: 1190511514396
9-5: 342140483183
9-6: 102973862854
9-7: 75498476002
9-8: 116711357551
9-9: 170545881612
9-10: 293197350114
10-2: 28816188727794053120
10-3: 712210913049426
10-4: 6616148432765
10-5: 1725094924210
10-6: 319560409604
10-7: 60831311656
10-8: 72428278133
10-9: 74748765279
10-10: 82412146323
time:17882ms
