data/actor2/actor2.txt 
graph size:n1: 303617 n2:896302, m 3782463
load graph
maxDu:1334 maxDv:1590
H:11
T:9000000
start dp first
dp first 6.93s
maxPlen 11
sumW:22943053 sumW:164249360 sumW:2896466039 sumW:42234675992 sumW:427801813935 sumW:3052670860084 sumW:15764207387929 sumW:60052076296011 sumW:171035587442931 sumW:367186721791239 

2-2: 23759625
2-3: 61296455
2-4: 1056995837
2-5: 28610497185
2-6: 808384514888
2-7: 21827699001134
2-8: 548910234918637
2-9: 12772460228008856
2-10: 274942214303859072
3-2: 186323815
3-3: 115056141
3-4: 944853234
3-5: 13675492969
3-6: 228758019415
3-7: 3961947614406
3-8: 67090659559821
3-9: 1082266704798245
3-10: 16462465958153338
4-2: 6690112049
4-3: 570684329
4-4: 1391041670
4-5: 10078799242
4-6: 90509962417
4-7: 898256177935
4-8: 9159870647143
4-9: 91217055177724
4-10: 861830249142715
5-2: 429287159248
5-3: 8543875224
5-4: 3004798877
5-5: 11075964564
5-6: 57578974822
5-7: 346231230089
5-8: 2275331633155
5-9: 15533218448211
5-10: 105804634556751
6-2: 29957259629809
6-3: 257449221861
6-4: 10536480653
6-5: 15625460038
6-6: 48866937575
6-7: 183662553951
6-8: 769146419955
6-9: 3467829435026
6-10: 16229273711805
7-2: 2010181464533748
7-3: 9001956536033
7-4: 70848257584
7-5: 28835126516
7-6: 49793525763
7-7: 123163114051
7-8: 339487464762
7-9: 1004987948026
7-10: 3127557693166
8-2: 126250618936635632
8-3: 302941233698475
8-4: 730365008182
8-5: 83248549265
8-6: 59671591644
8-7: 94830938480
8-8: 185575441336
8-9: 384919031788
8-10: 826296650000
9-2: 7381079213379901440
9-3: 9373890179221426
9-4: 8605651081110
9-5: 366505601790
9-6: 102607883810
9-7: 76716138207
9-8: 110675432639
9-9: 170751149998
9-10: 277176021960
10-2: 401866851791427272704
10-3: 264478882745912928
10-4: 101481685443758
10-5: 1859135289499
10-6: 318582315811
10-7: 62251207719
10-8: 67546688429
10-9: 78143728144
10-10: 95524446772
time:145820ms
