data/stackexchange-stackoverflow/stackoverflow.txt 
graph size:n1: 545195 n2:96678, m 1301942
load graph
maxDu:4917 maxDv:6119
H:11
T:200000
start dp first
dp fitsrt 5.31s
maxPlen 11
sumW:18293548 sumW:373010588 sumW:5089254211 sumW:45588572624 sumW:299845643930 sumW:1630444635795 sumW:7614623568240 sumW:29473401463552 sumW:90547576987272 sumW:216529038598555 

2-2: 18293548
2-3: 875435231
2-4: 114998776068
2-5: 18718942877558
2-6: 3040838108273475
2-7: 455398716339190208
2-8: 61502512935306936320
2-9: 7480532884824921210880
2-10: 823710557344438666919936
3-2: 139457523
3-3: 123470210
3-4: 2137964141
3-5: 57558778844
3-6: 1748648969348
3-7: 54130816055969
3-8: 1623379426437764
3-9: 45914360123650216
3-10: 1209035159159271936
4-2: 15217122803
4-3: 114519323
4-4: 204322172
4-5: 1243965818
4-6: 9581516539
4-7: 76079180295
4-8: 581903163863
4-9: 4178623530207
4-10: 27897859779503
5-2: 2094054477011
5-3: 676036251
5-4: 76196596
5-5: 112865927
5-6: 291326684
5-7: 929866260
5-8: 3100405376
5-9: 10016669328
5-10: 30429844504
6-2: 255631727263558
6-3: 7777304447
6-4: 80686349
6-5: 24864570
6-6: 19707613
6-7: 41889325
6-8: 104692287
6-9: 252354567
6-10: 549490159
7-2: 27135886779975724
7-3: 96933665797
7-4: 137904712
7-5: 10943140
7-6: 1486119
8-2: 2529707249394471424
8-3: 1144242864779
8-4: 272424440
8-5: 6427311
8-6: 418776
9-2: 209721297834259808256
9-3: 12390156206463
9-4: 551341316
9-5: 4296263
9-6: 104347
10-2: 15637786290870091251712
10-3: 122302429626158
10-4: 1084186333
10-5: 3086289
10-6: 11585
time:18219ms
