data/stackexchange-stackoverflow/stackoverflow.txt 
graph size:n1: 545195 n2:96678, m 1301942
load graph
maxDu:4917 maxDv:6119
H:11
T:400000
start dp first
dp fitsrt 5.33s
maxPlen 11
sumW:18293548 sumW:373010588 sumW:5089254211 sumW:45588572624 sumW:299845643930 sumW:1630444635795 sumW:7614623568240 sumW:29473401463552 sumW:90547576987272 sumW:216529038598555 

2-2: 18293548
2-3: 874377054
2-4: 114889297165
2-5: 18710346751192
2-6: 3040279970394602
2-7: 455366919760789312
2-8: 61500790987219779584
2-9: 7480433122112445612032
2-10: 823703892966375499497472
3-2: 139354376
3-3: 122830827
3-4: 2139651591
3-5: 57740178126
3-6: 1750530366506
3-7: 53895712711815
3-8: 1604730724204107
3-9: 45035453591093456
3-10: 1176791083079808768
4-2: 15198626362
4-3: 114095693
4-4: 205996999
4-5: 1260672005
4-6: 9725542641
4-7: 77414034186
4-8: 594570493196
4-9: 4293644242208
4-10: 28860045674177
5-2: 2091442232610
5-3: 691404985
5-4: 77593616
5-5: 110669597
5-6: 291815515
5-7: 924515708
5-8: 3006554060
5-9: 9442475036
5-10: 27911055952
6-2: 255326458689427
6-3: 8194523584
6-4: 81875516
6-5: 26116114
6-6: 24023477
6-7: 30096530
6-8: 53403948
6-9: 106742466
6-10: 209664553
7-2: 27105173603680216
7-3: 104611631653
7-4: 140282433
7-5: 12044860
7-6: 3538665
8-2: 2526981444917707264
8-3: 1258382052755
8-4: 283557943
8-5: 7313555
8-6: 704287
9-2: 209504823999727763456
9-3: 13839123778287
9-4: 594145125
9-5: 4679891
9-6: 87311
10-2: 15622252653083562606592
10-3: 138442580340536
10-4: 1213806406
10-5: 2827665
10-6: 5230
time:23831ms
