data/stackexchange-stackoverflow/stackoverflow.txt 
graph size:n1: 545195 n2:96678, m 1301942
load graph
maxDu:4917 maxDv:6119
H:11
T:600000
start dp first
dp fitsrt 5.34s
maxPlen 11
sumW:18293548 sumW:373010588 sumW:5089254211 sumW:45588572624 sumW:299845643930 sumW:1630444635795 sumW:7614623568240 sumW:29473401463552 sumW:90547576987272 sumW:216529038598555 

2-2: 18293548
2-3: 874753548
2-4: 114939516530
2-5: 18715535045052
2-6: 3040853985949183
2-7: 455431393686551232
2-8: 61507388623294332928
2-9: 7481023507234788737024
2-10: 823750076111034328809472
3-2: 139357191
3-3: 122913911
3-4: 2147919183
3-5: 58111694185
3-6: 1766261085740
3-7: 54525954162337
3-8: 1627812968637848
3-9: 45797151422949928
3-10: 1199422436151732224
4-2: 15207795189
4-3: 112694765
4-4: 207654996
4-5: 1261470843
4-6: 9678123993
4-7: 76678730715
4-8: 586610893411
4-9: 4222944600139
4-10: 28319530401962
5-2: 2092543629998
5-3: 661847899
5-4: 78595478
5-5: 105615181
5-6: 268779155
5-7: 854094659
5-8: 2880605340
5-9: 9573271032
5-10: 30232315164
6-2: 255403026658594
6-3: 7619927105
6-4: 84447043
6-5: 25617780
6-6: 18960407
6-7: 27733149
6-8: 49713909
6-9: 94240494
6-10: 176413052
7-2: 27107455065040560
7-3: 95174059952
7-4: 149520967
7-5: 12044841
7-6: 3034241
8-2: 2526757981096990208
8-3: 1125454263212
8-4: 311265371
8-5: 6668597
8-6: 827096
9-2: 209458975671250616320
9-3: 12208680735745
9-4: 658729689
9-5: 3533096
9-6: 344094
10-2: 15617349878870389555200
10-3: 120788996721034
10-4: 1328087764
10-5: 1644794
10-6: 138636
time:29414ms
