data/actor2/actor2.txt 
graph size:n1: 303617 n2:896302, m 3782463
load graph
maxDu:1334 maxDv:1590
H:11
T:500000
start dp first
dp fitsrt 7.00s
maxPlen 11
sumW:23017846 sumW:165038023 sumW:2907684917 sumW:42298147617 sumW:427967346110 sumW:3052917840331 sumW:15764522684138 sumW:60052358823520 sumW:171035747006860 sumW:367186772838788 

2-2: 23017846
2-3: 60929874
2-4: 1057828408
2-5: 28622184995
2-6: 808292443801
2-7: 21815473742699
2-8: 548461079811197
2-9: 12760987722138640
2-10: 274705841981565056
3-2: 159253733
3-3: 109857793
3-4: 943061728
3-5: 13647739979
3-6: 228197692873
3-7: 3950562754144
3-8: 66869262937557
3-9: 1078228623109730
3-10: 16394130798809902
4-2: 4549084225
4-3: 427192408
4-4: 1384124724
4-5: 10051968623
4-6: 90003180029
4-7: 890591669454
4-8: 9063131269002
4-9: 90152133004930
4-10: 851349264353325
5-2: 221836522104
5-3: 2984358658
5-4: 2904899543
5-5: 11098087945
5-6: 57634272127
5-7: 346693644911
5-8: 2280998225897
5-9: 15585866619299
5-10: 106168484895717
6-2: 11241392926050
6-3: 31768275272
6-4: 8611186489
6-5: 15683586829
6-6: 49071818095
6-7: 183367127610
6-8: 765349720581
6-9: 3442155407029
6-10: 16061575258523
7-2: 523196274888254
7-3: 397607673447
7-4: 37490103027
7-5: 28946145266
7-6: 50125596419
7-7: 121925814574
7-8: 336729115510
7-9: 998535448606
7-10: 3112479473067
8-2: 21951802479627340
8-3: 5037376729814
8-4: 208624657178
8-5: 83223112278
8-6: 59956091700
8-7: 93491313839
8-8: 185322278538
8-9: 384472153368
8-10: 824866107851
9-2: 833312363108351616
9-3: 61019338263511
9-4: 1221957360908
9-5: 364657274710
9-6: 102578044198
9-7: 75589500046
9-8: 110806029988
9-9: 166594471184
9-10: 270483157237
10-2: 28840799500826296320
10-3: 692544089621240
10-4: 6818364026474
10-5: 1845428999598
10-6: 317471712801
10-7: 61397180876
10-8: 67526163169
10-9: 75684214551
10-10: 91937498533
time:23616ms
