data/actor2/actor2.txt 
graph size:n1: 303617 n2:896302, m 3782463
load graph
maxDu:1334 maxDv:1590
H:11
T:400000
start dp first
dp fitsrt 7.01s
maxPlen 11
sumW:23017846 sumW:165038023 sumW:2907684917 sumW:42298147617 sumW:427967346110 sumW:3052917840331 sumW:15764522684138 sumW:60052358823520 sumW:171035747006860 sumW:367186772838788 

2-2: 23017846
2-3: 60768367
2-4: 1053625825
2-5: 28516059948
2-6: 805869400339
2-7: 21769273581686
2-8: 547783059308324
2-9: 12754975075585724
2-10: 274739900290746048
3-2: 158936243
3-3: 109930521
3-4: 944002183
3-5: 13666689363
3-6: 228649684855
3-7: 3961364065910
3-8: 67106204230017
3-9: 1082922080487041
3-10: 16478181187759082
4-2: 4536908953
4-3: 427596479
4-4: 1385557927
4-5: 10055248585
4-6: 90164362906
4-7: 894122179653
4-8: 9113701572127
4-9: 90720862418420
4-10: 856683200671993
5-2: 221327882946
5-3: 2996390258
5-4: 2902856263
5-5: 11064048831
5-6: 57560547479
5-7: 347079791170
5-8: 2288726611460
5-9: 15674707125091
5-10: 107064680794075
6-2: 11218376309454
6-3: 32080872270
6-4: 8598340365
6-5: 15607515470
6-6: 49101540765
6-7: 184251742970
6-8: 770123648811
6-9: 3461720189896
6-10: 16137988522312
7-2: 522195214814135
7-3: 403823114568
7-4: 37377291513
7-5: 28723904747
7-6: 50136889312
7-7: 122663720033
7-8: 340648560847
7-9: 1017309551146
7-10: 3190003130110
8-2: 21912233634525064
8-3: 5139975847206
8-4: 207428897326
8-5: 82185968984
8-6: 60116930453
8-7: 94247396522
8-8: 185233261669
8-9: 387551331774
8-10: 838316109299
9-2: 831908588600534400
9-3: 62484698518499
9-4: 1211272368863
9-5: 358989854215
9-6: 102894314759
9-7: 76241098664
9-8: 110591854749
9-9: 172264095875
9-10: 281471459299
10-2: 28795972410574450688
10-3: 711044204338680
10-4: 6738716508174
10-5: 1815342089075
10-6: 317534111429
10-7: 61741487530
10-8: 67901386380
10-9: 78892205589
10-10: 94620640980
time:22183ms
