data/actor2/actor2.txt 
graph size:n1: 303617 n2:896302, m 3782463
load graph
maxDu:1334 maxDv:1590
H:11
T:200000
start dp first
dp fitsrt 6.99s
maxPlen 11
sumW:23017846 sumW:165038023 sumW:2907684917 sumW:42298147617 sumW:427967346110 sumW:3052917840331 sumW:15764522684138 sumW:60052358823520 sumW:171035747006860 sumW:367186772838788 

2-2: 23017846
2-3: 60828526
2-4: 1056883052
2-5: 28647911690
2-6: 810370165492
2-7: 21896499596458
2-8: 550793891759358
2-9: 12816016231847452
2-10: 275822243026516160
3-2: 159170686
3-3: 109917446
3-4: 945678840
3-5: 13699717744
3-6: 229331505170
3-7: 3974654259029
3-8: 67343507629332
3-9: 1086860384454793
3-10: 16539769953017068
4-2: 4537972066
4-3: 426802601
4-4: 1386536364
4-5: 10101498744
4-6: 90797074145
4-7: 901116367489
4-8: 9187313133790
4-9: 91497618426726
4-10: 864835958147881
5-2: 221010193312
5-3: 2972494590
5-4: 2899734403
5-5: 11084760081
5-6: 57590607912
5-7: 345956757909
5-8: 2270629278880
5-9: 15484269822359
5-10: 105398452636095
6-2: 11194618751572
6-3: 31577671269
6-4: 8612223139
6-5: 15653774084
6-6: 48826541040
6-7: 183238877460
6-8: 765571391706
6-9: 3434583353038
6-10: 15956165590621
7-2: 521057837690026
7-3: 395465328353
7-4: 37663677749
7-5: 28815974739
7-6: 49642964843
7-7: 123436000236
7-8: 342214833258
7-9: 1018448604096
7-10: 3181107984110
8-2: 21869179859641696
8-3: 5020636870193
8-4: 210209782592
8-5: 82580141096
8-6: 59344253461
8-7: 95872248134
8-8: 181105416133
8-9: 368898004858
8-10: 771722382939
9-2: 830531110648736640
9-3: 60966970893099
9-4: 1232811137461
9-5: 361024021463
9-6: 101960243438
9-7: 78465910991
9-8: 108767284986
9-9: 166606820184
9-10: 275020200516
10-2: 28757593314565971968
10-3: 693619331814209
10-4: 6884182776092
10-5: 1826023510290
10-6: 316703717885
10-7: 64507338037
10-8: 66906675275
10-9: 74941194237
10-10: 89016776171
time:19266ms
