data/stackexchange-stackoverflow/stackoverflow.txt 
graph size:n1: 545195 n2:96678, m 1301942
load graph
maxDu:4917 maxDv:6119
H:11
T:8000000
start dp first
dp first 5.31s
maxPlen 11
sumW:18293548 sumW:373010588 sumW:5089254211 sumW:45588572624 sumW:299845643930 sumW:1630444635795 sumW:7614623568240 sumW:29473401463552 sumW:90547576987272 sumW:216529038598555 

2-2: 18293548
2-3: 874738170
2-4: 114915828838
2-5: 18711491002479
2-6: 3040265952483584
2-7: 455358092282473408
2-8: 61499704307192692736
2-9: 7480338525104965156864
2-10: 823697117851769821462528
3-2: 139381263
3-3: 123242768
3-4: 2144648824
3-5: 57838187177
3-6: 1753792579749
3-7: 54051557505379
3-8: 1611835932492096
3-9: 45313431375018752
3-10: 1186166415377316096
4-2: 15207755838
4-3: 114119176
4-4: 210134529
4-5: 1281486256
4-6: 9852060399
4-7: 78234850197
4-8: 599950452252
4-9: 4327339343159
4-10: 29051259656376
5-2: 2092770703422
5-3: 684067908
5-4: 78423982
5-5: 108790529
5-6: 277461356
5-7: 861195118
5-8: 2801835147
5-9: 8920488370
5-10: 26870936942
6-2: 255465489153606
6-3: 7983285969
6-4: 83426248
6-5: 25734801
6-6: 21063633
6-7: 25396577
6-8: 38555744
6-9: 64455890
6-10: 108666236
7-2: 27117201109868420
7-3: 100607433086
7-4: 147494909
7-5: 12057871
7-6: 3282759
7-7: 2233684
7-8: 1741784
7-9: 1561401
7-10: 1440961
8-2: 2527888062925354496
8-3: 1198146075213
8-4: 307468129
8-5: 7528379
8-6: 872060
8-7: 232340
9-2: 209565867379371573248
9-3: 13075238479644
9-4: 656429986
9-5: 5057916
9-6: 289351
9-7: 43672
10-2: 15625982255508972634112
10-3: 130030959710060
10-4: 1349734941
10-5: 3358006
10-6: 86780
10-7: 9705
time:217680ms
