data/github/github.txt 
graph size:n1: 56519 n2:120867, m 440237
load graph
maxDu:884 maxDv:3675
H:11
T:1000000
start dp first
dp first 10.41s
maxPlen 11
sumW:50894505 sumW:2978196625 sumW:95034778209 sumW:1879762869327 sumW:25204430663801 sumW:245703442996246 sumW:1827325725447827 sumW:10659454601609526 sumW:49266926577101848 sumW:180620509329445120 

2-2: 50894505
2-3: 304580277
2-4: 4215792245
2-5: 87507893512
2-6: 2119153481731
2-7: 53347033490548
2-8: 1324554069290954
2-9: 31620372946889960
2-10: 716266370492286848
3-2: 2036206900
3-3: 1314056402
3-4: 2281410308
3-5: 8919408365
3-6: 56107702671
3-7: 436281200746
3-8: 3613584839981
3-9: 29574447589467
3-10: 230865278211323
4-2: 196924480206
4-3: 29562434151
4-4: 9171080469
4-5: 6373919864
4-6: 9784366005
4-7: 25499734952
4-8: 86969095332
4-9: 331942960015
4-10: 1299892870454
5-2: 23401946264642
5-3: 1273968737578
5-4: 124543957539
5-5: 21216597080
5-6: 7228029045
5-7: 5523314256
5-8: 7796693819
5-9: 15083122605
5-10: 32727713067
6-2: 2772266292429926
6-3: 65182169936802
6-4: 2657389174451
6-5: 176621740684
6-6: 17673242113
6-7: 3815084783
6-8: 2046659424
6-9: 2347772764
6-10: 3353653734
7-2: 308453616970045632
7-3: 3393313067908068
7-4: 63596519563002
7-5: 2077914273966
7-6: 81556076541
7-7: 4000387875
7-8: 735294553
7-9: 552702655
7-10: 738065002
8-2: 31681520058981945344
8-3: 170724515278718176
8-4: 1514271365403364
8-5: 27537138425628
8-6: 469084102494
8-7: 8796588463
8-8: 86764275
8-9: 141384686
8-10: 206561847
9-2: 2992505508440122589184
9-3: 8142193698565767168
9-4: 34279533695632032
9-5: 374323556936487
9-6: 2883247956977
9-7: 21604771796
9-8: 18110136
9-9: 42617278
9-10: 68058597
10-2: 260235097032738580987904
10-3: 365110777026389540864
10-4: 725093336359107200
10-5: 4984586644927394
10-6: 17738157227857
10-7: 56252537243
10-8: 3956609
10-9: 2512219
10-10: 1608147
time:41536ms
